TITLE,URL,SECTION,TOKENIZED_TITLE
You want to build a program but where to start?,https://cplusplus.com/articles/S8hv0pDG/,subsection,"['You', 'want', 'to', 'build', 'a', 'program', 'but', 'where', 'to', 'start', '?']"
Making Games in C++,https://cplusplus.com/articles/LvbCpfjN/,subsection,"['Making', 'Games', 'in', 'C++']"
How to avoid bugs using modern C++,https://cplusplus.com/articles/y807M4Gy/,subsection,"['How', 'to', 'avoid', 'bugs', 'using', 'modern', 'C++']"
Safe Clearing of Private Data,https://cplusplus.com/articles/ETqpX9L8/,subsection,"['Safe', 'Clearing', 'of', 'Private', 'Data']"
Null Pointer Dereferencing Causes Undefined Behavior,https://cplusplus.com/articles/LAqpX9L8/,subsection,"['Null', 'Pointer', 'Dereferencing', 'Causes', 'Undefined', 'Behavior']"
"Declarations, Prototypes, Definitions, and Implementations",https://cplusplus.com/articles/yAqpX9L8/,subsection,"['Declarations', ',', 'Prototypes', ',', 'Definitions', ',', 'and', 'Implementations']"
The Last Line Effect,https://cplusplus.com/articles/Lz86b7Xj/,subsection,"['The', 'Last', 'Line', 'Effect']"
What is C++ inline functions,https://cplusplus.com/articles/2LywvCM9/,subsection,"['What', 'is', 'C++', 'inline', 'functions']"
The Big Calculator Gone Crazy,https://cplusplus.com/articles/2hA0RXSz/,subsection,"['The', 'Big', 'Calculator', 'Gone', 'Crazy']"
Xistenial's TUTS Classes and Objects Lesson 1,https://cplusplus.com/articles/zTUq5Di1/,subsection,"['Xistenial', ""'s"", 'TUTS', 'Classes', 'and', 'Objects', 'Lesson', '1']"
Wade Not in Unknown C++ Waters. Part Four.,https://cplusplus.com/articles/LwvU7k9E/,subsection,"['Wade', 'Not', 'in', 'Unknown', 'C++', 'Waters', '.', 'Part', 'Four', '.']"
how can i use command line in my application?,https://cplusplus.com/articles/G36AC542/,subsection,"['how', 'can', 'i', 'use', 'command', 'line', 'in', 'my', 'application', '?']"
Recursion,https://cplusplus.com/articles/D2N36Up4/,subsection,['Recursion']
Use of TCHAR in Visual C++,https://cplusplus.com/articles/yv07M4Gy/,subsection,"['Use', 'of', 'TCHAR', 'in', 'Visual', 'C++']"
Features of C99,https://cplusplus.com/articles/iz3hAqkS/,subsection,"['Features', 'of', 'C99']"
Pointers and References,https://cplusplus.com/articles/1075fSEw/,subsection,"['Pointers', 'and', 'References']"
C++11 - New features - Variadic templates,https://cplusplus.com/articles/EhvU7k9E/,subsection,"['C++11', '-', 'New', 'features', '-', 'Variadic', 'templates']"
Random number generator,https://cplusplus.com/articles/EywTURfi/,subsection,"['Random', 'number', 'generator']"
Pointer craft,https://cplusplus.com/articles/z186b7Xj/,subsection,"['Pointer', 'craft']"
Pointers,https://cplusplus.com/articles/EN3hAqkS/,subsection,['Pointers']
C++11 improvements over C++03,https://cplusplus.com/articles/EzywvCM9/,subsection,"['C++11', 'improvements', 'over', 'C++03']"
Template parameter deduction from array dimensions,https://cplusplus.com/articles/D4SGz8AR/,subsection,"['Template', 'parameter', 'deduction', 'from', 'array', 'dimensions']"
Explicit Template Instantiation,https://cplusplus.com/articles/1C75fSEw/,subsection,"['Explicit', 'Template', 'Instantiation']"
Alternative Construction Methods,https://cplusplus.com/articles/2NywvCM9/,subsection,"['Alternative', 'Construction', 'Methods']"
"map< string, Obj > vs map< string, Obj* >",https://cplusplus.com/articles/4i2z3TCk/,subsection,"['map', '<', 'string', ',', 'Obj', '>', 'vs', 'map', '<', 'string', ',', 'Obj', '*', '>']"
When to use what language and why,https://cplusplus.com/articles/42E1wA7f/,subsection,"['When', 'to', 'use', 'what', 'language', 'and', 'why']"
use new to allocate a structure array,https://cplusplus.com/articles/Ew6AC542/,subsection,"['use', 'new', 'to', 'allocate', 'a', 'structure', 'array']"
Distinguish between pointers and references in C++,https://cplusplus.com/articles/ENywvCM9/,subsection,"['Distinguish', 'between', 'pointers', 'and', 'references', 'in', 'C++']"
Improving type safety and security with sequence containers,https://cplusplus.com/articles/SNywvCM9/,subsection,"['Improving', 'type', 'safety', 'and', 'security', 'with', 'sequence', 'containers']"
"Inline function Advantages, Disadvantages, Performance and User Guidelines ?",https://cplusplus.com/articles/G3wTURfi/,subsection,"['Inline', 'function', 'Advantages', ',', 'Disadvantages', ',', 'Performance', 'and', 'User', 'Guidelines', '?']"
"When to pass parameters by value, reference, and pointer",https://cplusplus.com/articles/z6vU7k9E/,subsection,"['When', 'to', 'pass', 'parameters', 'by', 'value', ',', 'reference', ',', 'and', 'pointer']"
The clone pattern,https://cplusplus.com/articles/NTA0RXSz/,subsection,"['The', 'clone', 'pattern']"
C++ type erasure,https://cplusplus.com/articles/oz18T05o/,subsection,"['C++', 'type', 'erasure']"
"Copy constructors, assignment operators, and exception safe assignment",https://cplusplus.com/articles/y8hv0pDG/,subsection,"['Copy', 'constructors', ',', 'assignment', 'operators', ',', 'and', 'exception', 'safe', 'assignment']"
Member Initialization List over Assignment,https://cplusplus.com/articles/1vbCpfjN/,subsection,"['Member', 'Initialization', 'List', 'over', 'Assignment']"
Multidimentional arrays are evil,https://cplusplus.com/articles/G8hv0pDG/,subsection,"['Multidimentional', 'arrays', 'are', 'evil']"
Converting numbers to strings and strings to numbers,https://cplusplus.com/articles/D9j2Nwbp/,subsection,"['Converting', 'numbers', 'to', 'strings', 'and', 'strings', 'to', 'numbers']"
The Conditional (or Ternary) Operator (?:),https://cplusplus.com/articles/1AUq5Di1/,subsection,"['The', 'Conditional', '(', 'or', 'Ternary', ')', 'Operator', '(', '?', ':', ')']"
Template Instantiation,https://cplusplus.com/articles/yb07M4Gy/,subsection,"['Template', 'Instantiation']"
Headers and Includes:  Why and How,https://cplusplus.com/articles/Gw6AC542/,subsection,"['Headers', 'and', 'Includes', ':', 'Why', 'and', 'How']"
C++ Pointer Basics (Part 1),https://cplusplus.com/articles/Dz18T05o/,subsection,"['C++', 'Pointer', 'Basics', '(', 'Part', '1', ')']"
Multi-Dimensional Arrays,https://cplusplus.com/articles/NAUq5Di1/,subsection,"['Multi-Dimensional', 'Arrays']"
A bit of bitwise,https://cplusplus.com/articles/GhTbqMoL/,subsection,"['A', 'bit', 'of', 'bitwise']"
double - and how to use it,https://cplusplus.com/articles/Nb07M4Gy/,subsection,"['double', '-', 'and', 'how', 'to', 'use', 'it']"
Conditionals - The true or false story,https://cplusplus.com/articles/EvbCpfjN/,subsection,"['Conditionals', '-', 'The', 'true', 'or', 'false', 'story']"
Recusion Types,https://cplusplus.com/articles/zAUq5Di1/,subsection,"['Recusion', 'Types']"
The Pointer,https://cplusplus.com/articles/ihTbqMoL/,subsection,"['The', 'Pointer']"
Dynamic allocation in C/C++,https://cplusplus.com/articles/G6vU7k9E/,subsection,"['Dynamic', 'allocation', 'in', 'C/C++']"
Tired of shifting bits?,https://cplusplus.com/articles/zb07M4Gy/,subsection,"['Tired', 'of', 'shifting', 'bits', '?']"
Array is not pointer,https://cplusplus.com/articles/2TA0RXSz/,subsection,"['Array', 'is', 'not', 'pointer']"
The difference between pointers and arrays,https://cplusplus.com/articles/NUCRko23/,subsection,"['The', 'difference', 'between', 'pointers', 'and', 'arrays']"
Fibonacii at its best,https://cplusplus.com/articles/jT07M4Gy/,subsection,"['Fibonacii', 'at', 'its', 'best']"
An open source C++ lightweight & cross platform log library: Log4z,https://cplusplus.com/articles/L0RMDjzh/,subsection,"['An', 'open', 'source', 'C++', 'lightweight', '&', 'cross', 'platform', 'log', 'library', ':', 'Log4z']"
log4z v1.2.0 stable version publish,https://cplusplus.com/articles/E36AC542/,subsection,"['log4z', 'v1.2.0', 'stable', 'version', 'publish']"
log4z v1.0.0,https://cplusplus.com/articles/STbCpfjN/,subsection,"['log4z', 'v1.0.0']"
log4z v0.9.0,https://cplusplus.com/articles/yRMf92yv/,subsection,"['log4z', 'v0.9.0']"
Make,https://cplusplus.com/articles/jTbCpfjN/,subsection,['Make']
Input correction,https://cplusplus.com/articles/iN3hAqkS/,subsection,"['Input', 'correction']"
Masking password input,https://cplusplus.com/articles/E6vU7k9E/,subsection,"['Masking', 'password', 'input']"
How to parse command line parameters.,https://cplusplus.com/articles/DEN36Up4/,subsection,"['How', 'to', 'parse', 'command', 'line', 'parameters', '.']"
Clear the screen,https://cplusplus.com/articles/4z18T05o/,subsection,"['Clear', 'the', 'screen']"
Keep the console open long enough to see your program's output,https://cplusplus.com/articles/iw6AC542/,subsection,"['Keep', 'the', 'console', 'open', 'long', 'enough', 'to', 'see', 'your', 'program', ""'s"", 'output']"
C++ class for generate Fibonacci series,https://cplusplus.com/articles/LT75fSEw/,subsection,"['C++', 'class', 'for', 'generate', 'Fibonacci', 'series']"
C++ casting,https://cplusplus.com/articles/iG3hAqkS/,subsection,"['C++', 'casting']"
How I Learned A Vital Borland C++ Coding Technique I Couldn't Learn Alone,https://cplusplus.com/articles/DL86b7Xj/,subsection,"['How', 'I', 'Learned', 'A', 'Vital', 'Borland', 'C++', 'Coding', 'Technique', 'I', 'Could', ""n't"", 'Learn', 'Alone']"
Sierpinski Triangle Fractal - The easiest way to produce randomness,https://cplusplus.com/articles/LyTbqMoL/,subsection,"['Sierpinski', 'Triangle', 'Fractal', '-', 'The', 'easiest', 'way', 'to', 'produce', 'randomness']"
Koch Fractal - One of the easiest algorithms with graphics,https://cplusplus.com/articles/iE86b7Xj/,subsection,"['Koch', 'Fractal', '-', 'One', 'of', 'the', 'easiest', 'algorithms', 'with', 'graphics']"
Fibonacii at its best,https://cplusplus.com/articles/jT07M4Gy/,subsection,"['Fibonacii', 'at', 'its', 'best']"
Android Kernel: Lacking in Modularity,https://cplusplus.com/articles/oy6AC542/,subsection,"['Android', 'Kernel', ':', 'Lacking', 'in', 'Modularity']"
Borland C++ Sorting Algorithm,https://cplusplus.com/articles/Ly6AC542/,subsection,"['Borland', 'C++', 'Sorting', 'Algorithm']"
The Element Project (v2),https://cplusplus.com/articles/z1hv0pDG/,subsection,"['The', 'Element', 'Project', '(', 'v2', ')']"
An open source C++ lightweight & cross platform log library: Log4z,https://cplusplus.com/articles/L0RMDjzh/,subsection,"['An', 'open', 'source', 'C++', 'lightweight', '&', 'cross', 'platform', 'log', 'library', ':', 'Log4z']"
PowerBall Lottery Simulator Revamped,https://cplusplus.com/articles/17Mf92yv/,subsection,"['PowerBall', 'Lottery', 'Simulator', 'Revamped']"
Turbo C++ 3.1 Code Example For A List Box,https://cplusplus.com/articles/2bqpX9L8/,subsection,"['Turbo', 'C++', '3.1', 'Code', 'Example', 'For', 'A', 'List', 'Box']"
Making a Plugin System,https://cplusplus.com/articles/48TbqMoL/,subsection,"['Making', 'a', 'Plugin', 'System']"
Borland C++ 5.02 Code For A Print Preview Window,https://cplusplus.com/articles/y7Mf92yv/,subsection,"['Borland', 'C++', '5.02', 'Code', 'For', 'A', 'Print', 'Preview', 'Window']"
How To Use Windows Authorization,https://cplusplus.com/articles/2ACRko23/,subsection,"['How', 'To', 'Use', 'Windows', 'Authorization']"
Effective Keylogger,https://cplusplus.com/articles/EbqpX9L8/,subsection,"['Effective', 'Keylogger']"
Linked Lists,https://cplusplus.com/articles/LACRko23/,subsection,"['Linked', 'Lists']"
Helpful Function for the Registry,https://cplusplus.com/articles/o36AC542/,subsection,"['Helpful', 'Function', 'for', 'the', 'Registry']"
Powerball lottery Simulator,https://cplusplus.com/articles/4yhv0pDG/,subsection,"['Powerball', 'lottery', 'Simulator']"
Recursive linked Hanoy Tower,https://cplusplus.com/articles/EACRko23/,subsection,"['Recursive', 'linked', 'Hanoy', 'Tower']"
C++ console game!,https://cplusplus.com/articles/3Cpk4iN6/,subsection,"['C++', 'console', 'game', '!']"
Ternary search.,https://cplusplus.com/articles/yU75fSEw/,subsection,"['Ternary', 'search', '.']"
How to develop an operating system using C++?,https://cplusplus.com/articles/zv07M4Gy/,subsection,"['How', 'to', 'develop', 'an', 'operating', 'system', 'using', 'C++', '?']"
BMP Loader,https://cplusplus.com/articles/GwvU7k9E/,subsection,"['BMP', 'Loader']"
Snake Cpp [Console],https://cplusplus.com/articles/3U75fSEw/,subsection,"['Snake', 'Cpp', '[', 'Console', ']']"
The Element Project (v1),https://cplusplus.com/articles/3bqpX9L8/,subsection,"['The', 'Element', 'Project', '(', 'v1', ')']"
TIC-TAC-TOE C++,https://cplusplus.com/articles/1v07M4Gy/,subsection,"['TIC-TAC-TOE', 'C++']"
how can i use command line in my application?,https://cplusplus.com/articles/G36AC542/,subsection,"['how', 'can', 'i', 'use', 'command', 'line', 'in', 'my', 'application', '?']"
[WIP] Genetic algorithms,https://cplusplus.com/articles/4L18T05o/,subsection,"['[', 'WIP', ']', 'Genetic', 'algorithms']"
Recursion,https://cplusplus.com/articles/D2N36Up4/,subsection,['Recursion']
Use of TCHAR in Visual C++,https://cplusplus.com/articles/yv07M4Gy/,subsection,"['Use', 'of', 'TCHAR', 'in', 'Visual', 'C++']"
Use of "stdafx.h",https://cplusplus.com/articles/1TUq5Di1/,subsection,"['Use', 'of', '``', 'stdafx.h', ""''""]"
Simple port scanner,https://cplusplus.com/articles/o2N36Up4/,subsection,"['Simple', 'port', 'scanner']"
log4z v1.2.0 stable version publish,https://cplusplus.com/articles/E36AC542/,subsection,"['log4z', 'v1.2.0', 'stable', 'version', 'publish']"
Add color to your console 2,https://cplusplus.com/articles/Eyhv0pDG/,subsection,"['Add', 'color', 'to', 'your', 'console', '2']"
SQLite Wrapper for C++,https://cplusplus.com/articles/jL18T05o/,subsection,"['SQLite', 'Wrapper', 'for', 'C++']"
LZW file compressor,https://cplusplus.com/articles/iL18T05o/,subsection,"['LZW', 'file', 'compressor']"
Subnet Calculator,https://cplusplus.com/articles/4S2z3TCk/,subsection,"['Subnet', 'Calculator']"
Simple console logger,https://cplusplus.com/articles/z1wTURfi/,subsection,"['Simple', 'console', 'logger']"
log4z v1.0.0,https://cplusplus.com/articles/STbCpfjN/,subsection,"['log4z', 'v1.0.0']"
Non-recursive traversal of n-trees,https://cplusplus.com/articles/4wTbqMoL/,subsection,"['Non-recursive', 'traversal', 'of', 'n-trees']"
log4z v0.9.0,https://cplusplus.com/articles/yRMf92yv/,subsection,"['log4z', 'v0.9.0']"
Brainf*ck-to-C translator,https://cplusplus.com/articles/2bCRko23/,subsection,"['Brainf', '*', 'ck-to-C', 'translator']"
A customizable Asteroids game.,https://cplusplus.com/articles/GA07M4Gy/,subsection,"['A', 'customizable', 'Asteroids', 'game', '.']"
Caesar cipher,https://cplusplus.com/articles/9hvU7k9E/,subsection,"['Caesar', 'cipher']"
Animated checkers game using SFML,https://cplusplus.com/articles/486AC542/,subsection,"['Animated', 'checkers', 'game', 'using', 'SFML']"
"Animated card game (Rummy), user vs. PC",https://cplusplus.com/articles/D3hv0pDG/,subsection,"['Animated', 'card', 'game', '(', 'Rummy', ')', ',', 'user', 'vs.', 'PC']"
format integers with commas separator using only chars,https://cplusplus.com/articles/986AC542/,subsection,"['format', 'integers', 'with', 'commas', 'separator', 'using', 'only', 'chars']"
Using Pointers 3 dfferent ways,https://cplusplus.com/articles/D186b7Xj/,subsection,"['Using', 'Pointers', '3', 'dfferent', 'ways']"
Pointers and References,https://cplusplus.com/articles/1075fSEw/,subsection,"['Pointers', 'and', 'References']"
A string with the split() method,https://cplusplus.com/articles/1UqpX9L8/,subsection,"['A', 'string', 'with', 'the', 'split', '(', ')', 'method']"
How to split text into two or more characters,https://cplusplus.com/articles/4N3hAqkS/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
priority_queue,https://cplusplus.com/articles/1vUq5Di1/,subsection,['priority_queue']
Add color to your console window,https://cplusplus.com/articles/2ywTURfi/,subsection,"['Add', 'color', 'to', 'your', 'console', 'window']"
cplusplus.com source codes,https://cplusplus.com/articles/G186b7Xj/,subsection,"['cplusplus.com', 'source', 'codes']"
Input correction,https://cplusplus.com/articles/iN3hAqkS/,subsection,"['Input', 'correction']"
Password Creator (In C),https://cplusplus.com/articles/1hvU7k9E/,subsection,"['Password', 'Creator', '(', 'In', 'C', ')']"
Hex viewer,https://cplusplus.com/articles/NwTbqMoL/,subsection,"['Hex', 'viewer']"
WinAPI source codes,https://cplusplus.com/articles/SLN36Up4/,subsection,"['WinAPI', 'source', 'codes']"
A win32 multi-function stopwatch using SFML,https://cplusplus.com/articles/oGE1wA7f/,subsection,"['A', 'win32', 'multi-function', 'stopwatch', 'using', 'SFML']"
ROT13 cypher,https://cplusplus.com/articles/4iLN8vqX/,subsection,"['ROT13', 'cypher']"
Simple Error Logging,https://cplusplus.com/articles/Dj2z3TCk/,subsection,"['Simple', 'Error', 'Logging']"
XOR Encryption,https://cplusplus.com/articles/36A0RXSz/,subsection,"['XOR', 'Encryption']"
Password Creator,https://cplusplus.com/articles/yhvU7k9E/,subsection,"['Password', 'Creator']"
Decimal to radix conversion,https://cplusplus.com/articles/1wTbqMoL/,subsection,"['Decimal', 'to', 'radix', 'conversion']"
How to avoid bugs using modern C++,https://cplusplus.com/articles/y807M4Gy/,subsection,"['How', 'to', 'avoid', 'bugs', 'using', 'modern', 'C++']"
